mse,mae,rmse,precision,recall,diversity,novelty
0.5419416427612305,0.4625808894634247,0.7361668348312378,0.4792843691148776,0.24227053140096616,0.28519770375224895,0.11641300842165947
0.569629967212677,0.44192254543304443,0.7547383308410645,0.6598360655737705,0.228019801980198,0.2954696100535992,0.05491766333580017
0.4284138083457947,0.4306894540786743,0.654533326625824,0.5107376283846872,0.262911051212938,0.33519830084019897,0.0562126487493515
0.24034491181373596,0.35875266790390015,0.4902498424053192,0.4166666666666667,0.24764150943396226,0.4734068709229634,0.047475285828113556
0.44733956456184387,0.401684433221817,0.6688345074653625,0.5906666666666667,0.2105820105820106,0.3611608205046063,0.024005968123674393
0.3290775418281555,0.4064611494541168,0.5736528038978577,0.3361111111111111,0.26077063106796117,0.4235367567412496,0.02956501580774784
0.5117053985595703,0.44221773743629456,0.7153358459472656,0.47268135904499536,0.24583333333333335,0.3076089214805049,0.04583417810499668
0.3416259288787842,0.3901982307434082,0.5844877362251282,0.560483870967742,0.21818181818181817,0.3809721143970338,0.01715364120900631
0.43078508973121643,0.40200215578079224,0.6563422083854675,0.42295081967213116,0.28383190883190884,0.36618040638972105,0.04726749658584595
0.298530638217926,0.4204902648925781,0.5463796257972717,0.5346666666666666,0.342094782954998,0.46846350164626305,0.050543224439024925
0.2728402316570282,0.3884139657020569,0.5223411321640015,0.7782258064516129,0.2816156615661566,0.46442211020549706,0.01824122667312622
0.25185394287109375,0.3809086084365845,0.5018505454063416,0.4105691056910569,0.3300653594771242,0.45768651021018736,0.01583590731024742
0.4958692789077759,0.4655640721321106,0.7041798233985901,0.561624649859944,0.22108716026241798,0.34448159602235495,0.059004154056310654
0.2873370051383972,0.38032832741737366,0.5360382795333862,0.4449035812672177,0.2850490196078431,0.4293382261196178,0.027292463928461075
0.2572980523109436,0.35243916511535645,0.5072456002235413,0.6978142076502731,0.3493641774891775,0.42777273357623524,0.1005119290202856
0.399759978055954,0.40526747703552246,0.6322657465934753,0.6124661246612466,0.2869047619047619,0.3645121239467095,0.00812535174190998
0.40023142099380493,0.3873990774154663,0.6326384544372559,0.6785714285714286,0.21428571428571427,0.3626508128494448,0.020133554935455322
0.5512498617172241,0.4837389290332794,0.7424620389938354,0.6045751633986928,0.22903225806451616,0.31328484715524296,0.1072564534842968
