mse,rmse,mae,precision,recall
1.187692642211914,1.0759532451629639,0.90216064453125,0.0,0.0
1.2084376811981201,0.9835931658744812,0.9749444723129272,0.0,0.0
1.0102137327194214,0.7032755017280579,0.8696747422218323,0.6666666666666666,0.6666666666666666
3.088179588317871,1.8105542659759521,1.3687150478363037,0.0,0.0
1.003587007522583,0.9315729141235352,0.8979801535606384,0.25,0.5
1.2068226337432861,1.2089039087295532,0.9042243957519531,0.5,0.6666666666666666
1.4138983488082886,1.1464011669158936,1.133367657661438,0.0,0.0
0.9886181354522705,1.0555413961410522,0.8962025046348572,0.25,0.3333333333333333
1.291743278503418,0.9376279711723328,1.0657330751419067,0.5,0.5
2.8345775604248047,1.5609455108642578,1.3938782215118408,0.0,0.0
0.450418621301651,0.6482002139091492,0.5,0.5,0.5
1.2402305603027344,1.3333007097244263,1.037254810333252,0.0,0.0
0.841301441192627,0.9794977307319641,0.8247120976448059,0.25,0.3333333333333333
0.9322844743728638,1.001953363418579,0.9238214492797852,0.0,0.0
2.927644729614258,1.5980300903320312,1.3278477191925049,0.0,0.0
1.3370885848999023,1.1563254594802856,1.1288106441497803,0.0,0.0
3.1256766319274902,1.9128066301345825,1.6432077884674072,0.0,0.0
1.6652346849441528,1.501035213470459,1.0106273889541626,0.16666666666666666,0.3333333333333333
0.7925212383270264,0.8516095280647278,0.7618247270584106,0.5,0.16666666666666666
2.7057323455810547,1.6449110507965088,1.5989062786102295,0.0,0.0
0.9618316888809204,1.0019341707229614,0.7659643888473511,0.16666666666666666,0.16666666666666666
1.1455081701278687,1.116420030593872,1.0451629161834717,0.0,0.0
1.4277774095535278,1.3857710361480713,1.0118927955627441,0.0,0.0
1.764195203781128,1.3282301425933838,1.2200827598571777,0.0,0.0
0.769827127456665,0.7960305213928223,0.7637807130813599,0.6666666666666666,0.6666666666666666
1.0057034492492676,1.1458555459976196,0.9771814346313477,0.0,0.0
1.2774327993392944,1.3177422285079956,1.0392180681228638,0.0,0.0
1.148607850074768,1.0553340911865234,0.9234808087348938,0.5,0.6666666666666666
1.1115057468414307,0.974712073802948,0.9470807313919067,0.25,0.5
0.8272421956062317,0.8176277279853821,0.738869309425354,0.6666666666666666,0.75
1.5389964580535889,1.0924004316329956,1.1246023178100586,0.25,0.5
0.8561630249023438,1.1649137735366821,0.7867604494094849,0.0,0.0
0.3523824214935303,0.7049365043640137,0.5,0.5,0.5
2.1662814617156982,1.4718292951583862,1.122910976409912,0.0,0.0
0.7374817132949829,1.0061225891113281,0.7702463865280151,0.25,0.3333333333333333
2.9424285888671875,1.6245019435882568,1.5,0.0,0.0
2.4820475578308105,1.5754516124725342,1.5165375471115112,0.0,0.0
