mse,mae,rmse,precision,recall
1.7944214344024658,1.0132983922958374,1.3395601511001587,0.3887700534759358,0.26466666666666666
1.568945288658142,0.9874680042266846,1.2525755167007446,0.30795218295218296,0.27135681946802487
1.573264718055725,0.9616817235946655,1.2542985677719116,0.33393640350877196,0.2677929829869755
1.4009287357330322,0.8896915912628174,1.1836084127426147,0.3181481481481482,0.2841666666666666
1.726871371269226,1.031983733177185,1.3141047954559326,0.26934798015591777,0.24064171122994654
1.4266653060913086,0.9661777019500732,1.194430947303772,0.4731652661064425,0.23226495726495724
1.5883712768554688,0.9377414584159851,1.2603058815002441,0.41901479573801953,0.2901269841269841
1.2453956604003906,0.8993015289306641,1.1159729957580566,0.28380355276907,0.23336445689386864
1.606989860534668,0.9912307262420654,1.26767098903656,0.41736694677871145,0.24893739893739894
1.5493168830871582,0.9614744186401367,1.2447155714035034,0.28802668539325843,0.2333628188117352
1.4181783199310303,0.8867424726486206,1.1908729076385498,0.35306634945810206,0.25480541053630756
1.2620000839233398,0.8696157932281494,1.1233878135681152,0.41468253968253965,0.3017437533227007
1.262832760810852,0.9153801202774048,1.123758316040039,0.22128705384150033,0.1801957872738272
1.2063394784927368,0.8311386108398438,1.0983349084854126,0.40508181511470986,0.285978835978836
1.5291359424591064,0.954160213470459,1.2365823984146118,0.29743910657552713,0.2234782608695652
1.3514984846115112,0.8906960487365723,1.1625397205352783,0.4868887193829986,0.3316349512778084
1.434205412864685,0.9486948251724243,1.1975831985473633,0.26915650406504066,0.22205882352941178
1.6775116920471191,0.9828546047210693,1.2951879501342773,0.5007431163954944,0.2382205513784461
1.7462327480316162,0.9912165403366089,1.32145094871521,0.32347408026755853,0.2801426024955437
1.723117470741272,1.0162705183029175,1.3126755952835083,0.5060869565217392,0.2863247863247863
1.0635206699371338,0.810157299041748,1.0312714576721191,0.5754012345679013,0.30514246682279467
1.4009602069854736,0.9607281684875488,1.1836216449737549,0.3781853281853282,0.19871794871794873
1.1812416315078735,0.8486260175704956,1.0868494510650635,0.30697399527186764,0.2293739279588336
1.4230550527572632,0.9468615055084229,1.1929187774658203,0.28595238095238096,0.2150775775775776
1.5657140016555786,0.9613615870475769,1.2512848377227783,0.28273809523809523,0.22954545454545455
1.4553265571594238,0.900437593460083,1.206369161605835,0.19411576078242745,0.225
1.210606575012207,0.837167501449585,1.1002757549285889,0.3590315934065934,0.2566360957338401
1.5196125507354736,0.9591488838195801,1.2327256202697754,0.2968181818181818,0.2658043227190233
1.5945866107940674,0.9897502064704895,1.2627694606781006,0.31387163561076603,0.24814814814814815
1.2945376634597778,0.8978606462478638,1.13777756690979,0.3120185555054443,0.2905596160944998
1.1970014572143555,0.7726684212684631,1.0940755605697632,0.28627329192546586,0.3018278615794144
1.2633488178253174,0.8697870373725891,1.1239879131317139,0.31534090909090906,0.26679487179487177
1.7694764137268066,1.0580580234527588,1.3302167654037476,0.24843358395989976,0.20717086834733892
1.4891188144683838,0.9485130310058594,1.2202945947647095,0.2579253365973072,0.20731403672580143
1.315882921218872,0.9100419282913208,1.147119402885437,0.2879658385093168,0.22700722394220846
1.585986614227295,0.9548938274383545,1.25935959815979,0.2642865559090374,0.22787878787878788
1.4478715658187866,0.9451167583465576,1.2032753229141235,0.4249800233573053,0.26308040165218627
1.4969844818115234,0.9658040404319763,1.223513126373291,0.2770851094060813,0.22777777777777777
1.4691271781921387,0.8965688347816467,1.2120755910873413,0.36391280820628646,0.26309393659069885
1.6592936515808105,1.0267829895019531,1.2881357669830322,0.4039576802507837,0.2430631868131868
1.4127236604690552,0.9133755564689636,1.1885805130004883,0.3967376305933373,0.25090909090909086
1.3846158981323242,0.9325560331344604,1.176697015762329,0.39857954545454544,0.23444337194337192
1.6688206195831299,0.9863165020942688,1.2918283939361572,0.34551612246085794,0.263299436412644
1.5743805170059204,1.0313888788223267,1.254743218421936,0.19444444444444445,0.18222146274777856
1.6298667192459106,1.027515172958374,1.2766623497009277,0.36991028295376116,0.2419471912103491
1.0738166570663452,0.8140760660171509,1.0362513065338135,0.34450669156551506,0.22608794714057873
1.4101618528366089,0.9702688455581665,1.187502384185791,0.2683662280701754,0.17691203815991594
1.4729026556015015,0.9373612403869629,1.2136321067810059,0.2813436563436563,0.24163713432006112
1.3270330429077148,0.8579589128494263,1.1519691944122314,0.31583333333333335,0.2781822267160993
1.2341413497924805,0.8640552759170532,1.1109189987182617,0.44903225806451613,0.27071911663216014
1.490586757659912,0.9616135954856873,1.2208958864212036,0.34839246119733924,0.22960526315789473
1.5570080280303955,0.9689856767654419,1.2478013038635254,0.30087634754051545,0.22680926916221034
1.322257161140442,0.8813056945800781,1.1498943567276,0.3512626262626263,0.2671639251276233
1.3708856105804443,0.9209612607955933,1.1708482503890991,0.3967476489028213,0.25692145155898877
1.3004084825515747,0.9151986837387085,1.1403545141220093,0.35020162415582967,0.24968871164284923
1.4655756950378418,0.9545286893844604,1.2106096744537354,0.2949519230769231,0.2522185143987147
1.400813341140747,0.9077774286270142,1.1835596561431885,0.5519076305220884,0.2949007936507937
1.0253132581710815,0.7785580158233643,1.0125775337219238,0.37427620776078124,0.2899730458221024
1.2893624305725098,0.8725091218948364,1.1355009078979492,0.47294764059469935,0.2706349206349207
1.0101343393325806,0.804461658000946,1.0050543546676636,0.5365817091454272,0.2665088457641649
1.3403019905090332,0.9217621088027954,1.1577141284942627,0.2942075015124017,0.22990595611285264
1.5834324359893799,0.9750313758850098,1.258345127105713,0.2727052359405301,0.22679738562091503
1.0572431087493896,0.8079887628555298,1.0282233953475952,0.45284513805522214,0.23900128700128703
1.6331889629364014,0.9742717146873474,1.2779629230499268,0.36491228070175435,0.21904761904761907
1.679741621017456,1.0306191444396973,1.2960485219955444,0.29107142857142854,0.23171355498721224
1.4293917417526245,0.9060688018798828,1.195571780204773,0.3100308040601978,0.27032538611485984
1.6635372638702393,0.9933593273162842,1.2897818088531494,0.28880070546737213,0.23790550545160855
1.507371425628662,0.9489847421646118,1.2277506589889526,0.28974642488574376,0.23824143692564745
1.3421443700790405,0.9139623641967773,1.1585094928741455,0.38589589652847994,0.2730639948287007
1.2807936668395996,0.8941792249679565,1.1317214965820312,0.2922957422324511,0.24835134128166914
0.9967221617698669,0.7784804105758667,0.998359739780426,0.3717105263157895,0.25640161725067384
1.4019694328308105,0.9492266774177551,1.1840479373931885,0.29383659818442426,0.21355042016806722
1.5177714824676514,0.9895579218864441,1.2319786548614502,0.4787179487179487,0.28994708994708995
1.497985601425171,0.9388810396194458,1.2239222526550293,0.32500408630271327,0.24931785195936138
1.2409143447875977,0.8620688915252686,1.1139633655548096,0.4015533625730994,0.2760989010989011
1.4466460943222046,0.9406224489212036,1.2027660608291626,0.39701929158760274,0.27004048582995954
1.233959674835205,0.8603253364562988,1.1108373403549194,0.29854522454142945,0.2207509724537588
1.813035011291504,1.0514144897460938,1.3464899063110352,0.5082677531580807,0.24485400493102674
1.2818126678466797,0.8770831823348999,1.132171630859375,0.21398785425101216,0.2197072072072072
1.5385921001434326,0.9781421422958374,1.240399956703186,0.4285360484314804,0.22427239427239426
1.4025439023971558,0.8942126035690308,1.1842904090881348,0.46823176823176826,0.29174122933169566
1.849940299987793,1.0312494039535522,1.3601250648498535,0.1557833470876949,0.18793859649122807
1.1582283973693848,0.8352192640304565,1.0762102603912354,0.38080155138978666,0.28693339500462534
1.3863461017608643,0.8882960677146912,1.1774319410324097,0.2608284272497897,0.21163885323063755
1.1454907655715942,0.8151409029960632,1.0702760219573975,0.4219070403280929,0.26
1.7269845008850098,0.9443254470825195,1.3141478300094604,0.5469548933398469,0.2741869918699187
1.4159091711044312,0.9636080265045166,1.1899197101593018,0.23824786324786323,0.2033333333333333
1.266592025756836,0.8691310882568359,1.1254297494888306,0.3190054582381315,0.23528232773515795
1.3189661502838135,0.8685072660446167,1.1484625339508057,0.47771043771043775,0.2895015189575119
1.792128324508667,1.0454463958740234,1.338703989982605,0.22387576622278588,0.2180368906455863
1.8311424255371094,1.0270013809204102,1.3531970977783203,0.30620532813515267,0.23156756756756755
1.722501516342163,1.0230967998504639,1.3124409914016724,0.2683370000785731,0.2377056277056277
1.1090857982635498,0.8128584623336792,1.053131341934204,0.44796607378129116,0.2740953072085147
1.47953462600708,0.9243756532669067,1.216361165046692,0.3833333333333333,0.2940559440559441
1.4446700811386108,0.9522773027420044,1.201944351196289,0.30878766140602587,0.2082870813397129
1.623664379119873,0.97099769115448,1.27423095703125,0.3105278255880666,0.2798143156633722
1.4210258722305298,0.9241055250167847,1.1920678615570068,0.28515491998638065,0.2318683795357223
1.36704421043396,0.906487226486206,1.1692066192626953,0.29294117647058826,0.2380409356725146
1.3903546333312988,0.8959348201751709,1.1791330575942993,0.5442028985507246,0.26681096681096683
1.3584346771240234,0.8921136260032654,1.1655189990997314,0.4225838135149293,0.28563416422287385
1.1438267230987549,0.8370521068572998,1.0694983005523682,0.32217962760131436,0.26376623376623376
1.274377703666687,0.8870293498039246,1.1288833618164062,0.29727073692590933,0.2560924369747899
1.3822333812713623,0.8904515504837036,1.1756842136383057,0.4022727272727273,0.25494203460305154
1.2472920417785645,0.8995089530944824,1.1168222427368164,0.4346553773024361,0.24832220986281053
1.289188027381897,0.9019210934638977,1.135424256324768,0.2944422150882825,0.2239190981432361
1.1620209217071533,0.8723592758178711,1.0779707431793213,0.4020892687559354,0.2314344685242518
1.531909704208374,0.9769489169120789,1.2377034425735474,0.2981505102040816,0.24009324009324012
1.2995991706848145,0.9105243682861328,1.1399996280670166,0.29534632034632036,0.2451100870455709
1.4240303039550781,0.9186553359031677,1.1933274269104004,0.3600948071536307,0.22996336996336994
1.6049710512161255,1.0153272151947021,1.2668745517730713,0.30042016806722693,0.2359119617926647
1.2185790538787842,0.8570676445960999,1.1038926839828491,0.31814234954474796,0.28412294647588765
1.5979843139648438,1.00298011302948,1.2641140222549438,0.39387617115811846,0.2465497076023392
1.3211383819580078,0.8636046051979065,1.1494078636169434,0.4370585554796081,0.27837763012181616
1.193131446838379,0.8979800939559937,1.0923055410385132,0.3199740137018663,0.21555555555555556
1.3425912857055664,0.9530892968177795,1.1587023735046387,0.2635217673814165,0.20555555555555555
1.079732894897461,0.8010885715484619,1.0391020774841309,0.290527612010988,0.28339712918660287
1.5388095378875732,0.9847661256790161,1.2404875755310059,0.19876364338838984,0.20923813029076185
1.8066779375076294,1.0176113843917847,1.3441272974014282,0.28087153367289186,0.27152014652014655
1.6658762693405151,1.0043878555297852,1.2906882762908936,0.4151702786377709,0.26511784511784514
1.867175579071045,1.0763494968414307,1.3664463758468628,0.2675978407557355,0.23878787878787877
1.447218418121338,0.9034987688064575,1.2030038833618164,0.42585139318885445,0.29034343434343435
1.207905650138855,0.8403037786483765,1.0990476608276367,0.4020179744953841,0.30905688463583203
1.4385051727294922,0.9407278299331665,1.1993769407272339,0.3067857142857143,0.24901960784313726
1.792952060699463,1.0154579877853394,1.339011549949646,0.4332775919732441,0.26776470588235296
1.6997181177139282,1.0125617980957031,1.3037323951721191,0.2956845238095238,0.2480836236933798
1.3350882530212402,0.8753412365913391,1.155460238456726,0.35888535995160314,0.27724637681159414
1.2837576866149902,0.8871277570724487,1.1330302953720093,0.31758764111705284,0.2582317073170731
1.7178291082382202,0.9944790005683899,1.3106597661972046,0.2948031844316674,0.24781954887218044
1.4425344467163086,0.9469127655029297,1.2010555267333984,0.3822916666666667,0.25762525435846667
1.55431067943573,0.9584338665008545,1.2467200756072998,0.3950717787114846,0.2754720731464918
1.3532283306121826,0.9133800268173218,1.1632834672927856,0.41520325203252034,0.2721212121212121
1.6291558742523193,0.9891713857650757,1.2763837575912476,0.4559424942424454,0.25008241758241756
1.3220181465148926,0.8817120790481567,1.1497905254364014,0.30298704731694426,0.24649122807017543
1.481671690940857,0.9233048558235168,1.2172393798828125,0.42965426623963204,0.26973766973766977
1.5168907642364502,0.9871432781219482,1.231621265411377,0.3332703165960879,0.251727207977208
1.354562520980835,0.9153560400009155,1.1638567447662354,0.355325311942959,0.2434733514001807
1.3932034969329834,0.8693063855171204,1.1803404092788696,0.23130590339892665,0.22852537146061117
1.512736201286316,0.9449520707130432,1.2299333810806274,0.2031168831168831,0.19395534665099884
1.5907213687896729,0.9885985255241394,1.2612379789352417,0.3546037296037296,0.26541501976284587
1.7988628149032593,1.0441645383834839,1.3412169218063354,0.39373406807617334,0.2847065940713854
1.3481554985046387,0.9207814335823059,1.16110098361969,0.2853137651821862,0.2517094017094017
1.2433593273162842,0.8792039752006531,1.1150602102279663,0.4790610859728507,0.27013209013209016
1.3362375497817993,0.8890556693077087,1.1559573411941528,0.37124060150375937,0.2837301587301587
1.8284655809402466,1.0583534240722656,1.3522076606750488,0.2561888111888112,0.23539597657244715
1.2173104286193848,0.8793303966522217,1.1033179759979248,0.406762864212493,0.25253456221198156
1.5949110984802246,0.9758378267288208,1.2628978490829468,0.2994318181818182,0.24285714285714283
1.6695575714111328,1.016798973083496,1.2921135425567627,0.4855555555555555,0.24932142857142855
1.8681831359863281,1.0536472797393799,1.3668149709701538,0.27024246052533113,0.21380374011952957
1.3781063556671143,0.9260408878326416,1.1739277839660645,0.4064001501501502,0.2959348255431205
1.5650686025619507,0.9595100283622742,1.25102698802948,0.3814167772372107,0.2801023554075718
1.6399379968643188,1.008263349533081,1.280600666999817,0.4162825922319593,0.24400685398290398
1.622772455215454,0.9823378324508667,1.2738808393478394,0.3159433061614159,0.24898090815273477
1.5542609691619873,0.9683881998062134,1.2467000484466553,0.34375,0.28034398034398034
2.136373996734619,1.103046178817749,1.4616340398788452,0.27019607843137255,0.2375897129186603
1.255140781402588,0.8488845229148865,1.1203306913375854,0.34832565284178185,0.2728172499116296
1.6970844268798828,1.0013068914413452,1.3027219772338867,0.30892857142857144,0.2677777777777778
1.4917675256729126,0.9493757486343384,1.2213793992996216,0.524468085106383,0.2407692307692308
1.4296691417694092,0.9608873128890991,1.1956877708435059,0.37205581157194056,0.2434874193494883
1.3017324209213257,0.854889988899231,1.140934944152832,0.3253734095519085,0.25923273657289003
1.6419930458068848,1.0178170204162598,1.2814027070999146,0.24506922675026124,0.20974541059152374
1.736565113067627,1.0280910730361938,1.317788004875183,0.38602006688963214,0.26676923076923076
1.5665123462677002,0.950371503829956,1.2516038417816162,0.44931573802541547,0.2773994093761536
1.6742364168167114,0.9630334973335266,1.2939229011535645,0.3042731986411586,0.23812573226122263
1.1226184368133545,0.8250598907470703,1.0595369338989258,0.3482720178372352,0.2771341290139244
1.2582414150238037,0.8709183931350708,1.121713638305664,0.28137895812053115,0.22695340501792116
1.312056303024292,0.8911721706390381,1.1454503536224365,0.46154485049833893,0.24873015873015875
1.5872819423675537,0.9894754886627197,1.2598737478256226,0.38726190476190475,0.23554282208320093
1.5804234743118286,0.9893054962158203,1.2571488618850708,0.28292973766281415,0.25370370370370365
1.4841418266296387,0.9401308298110962,1.218253493309021,0.2612063953488372,0.22105042016806725
1.3556368350982666,0.8840965032577515,1.1643182039260864,0.46899430740037956,0.2838836347547149
1.3133958578109741,0.874025285243988,1.146034836769104,0.3097755044046604,0.2637254901960784
1.553010106086731,0.9573158025741577,1.246198296546936,0.3967159277504105,0.3016160310277957
1.3571116924285889,0.8718873262405396,1.1649513244628906,0.33082788671023966,0.30068426197458453
1.4087471961975098,0.9156798124313354,1.1869065761566162,0.2589786756453423,0.21907894736842107
1.8794808387756348,1.093084692955017,1.3709416389465332,0.20405052264808365,0.2167897422126745
1.3309099674224854,0.8690442442893982,1.1536507606506348,0.4198819312671305,0.26528301886792455
1.7438857555389404,1.0290230512619019,1.320562720298767,0.31289592760180995,0.21917061850469177
1.1885006427764893,0.8542728424072266,1.0901837348937988,0.2800813008130081,0.23101010101010103
1.2871687412261963,0.8566430807113647,1.1345345973968506,0.2821067821067821,0.2279738562091503
1.2489814758300781,0.9100062847137451,1.117578387260437,0.2610294117647059,0.18366500829187396
1.5292181968688965,0.9457669258117676,1.2366156578063965,0.4235142118863049,0.2783458646616541
1.1411499977111816,0.7960261106491089,1.0682461261749268,0.34777593207825763,0.2700680272108843
1.2309684753417969,0.869175910949707,1.109490156173706,0.41401754890678943,0.30695104178975147
1.0635435581207275,0.7808095216751099,1.0312824249267578,0.3576754385964912,0.277807881773399
1.4935611486434937,0.9515787363052368,1.2221133708953857,0.3055555555555556,0.24625
1.3669365644454956,0.9181806445121765,1.1691606044769287,0.40807692307692306,0.2378306878306878
1.5118653774261475,0.9782513380050659,1.2295793294906616,0.2549364123159304,0.23053221288515405
1.3464009761810303,0.9010202884674072,1.160345196723938,0.4899186256781194,0.29743411482844184
1.31300687789917,0.8756352663040161,1.1458650827407837,0.4825310559006211,0.2509362859362859
1.5886001586914062,0.9854065775871277,1.2603968381881714,0.2601711560044893,0.2215686274509804
1.2417513132095337,0.8567931056022644,1.1143388748168945,0.5743284493284493,0.2726257772752968
1.607054591178894,1.0141007900238037,1.2676966190338135,0.4063703465982028,0.2335121774776947
1.7825162410736084,1.0242090225219727,1.3351091146469116,0.35000000000000003,0.2369411764705882
1.4974446296691895,0.9774002432823181,1.2237012386322021,0.25051626946475414,0.22403744403744405
1.3623321056365967,0.9004722237586975,1.1671898365020752,0.5171177587844255,0.31036130037413734
1.6420481204986572,0.9745681285858154,1.2814242839813232,0.29340385276917785,0.2469298245614035
1.5144597291946411,0.9386321306228638,1.2306339740753174,0.2814441591784339,0.2558324496288441
1.1383349895477295,0.813667893409729,1.0669277906417847,0.3896227124121604,0.27420289855072466
1.7312676906585693,0.9720040559768677,1.3157764673233032,0.29226791726791723,0.2577294685990338
1.2675321102142334,0.8785764575004578,1.125847339630127,0.307940108892922,0.26587301587301587
1.2316396236419678,0.8902735114097595,1.1097925901412964,0.30736392172577304,0.2917372881355932
1.4726366996765137,0.9384140968322754,1.2135224342346191,0.43493846976993045,0.2598381457252425
1.5806262493133545,0.9697914123535156,1.2572295665740967,0.3432784320942216,0.25169905956112854
1.7256474494934082,0.9771034717559814,1.3136390447616577,0.30095108695652173,0.2625174825174825
1.3312902450561523,0.8621444702148438,1.153815507888794,0.3107833957553059,0.2613082039911308
1.973963737487793,1.1026767492294312,1.4049781560897827,0.37412775093934514,0.21445998698763824
1.324875831604004,0.8894520998001099,1.1510324478149414,0.425503663003663,0.25868658131816025
1.5776958465576172,0.973518967628479,1.2560635805130005,0.277072192513369,0.24281400966183578
1.0410709381103516,0.7790963053703308,1.0203288793563843,0.3186265969802555,0.26206349206349205
1.3896965980529785,0.9158861041069031,1.178853988647461,0.2562296151337247,0.28319028797289664
1.289452314376831,0.8570090532302856,1.13554048538208,0.3157062915910466,0.25274170274170277
0.8445079326629639,0.7055992484092712,0.918971061706543,0.57,0.29948262191092906
1.6530914306640625,0.9825836420059204,1.2857260704040527,0.45492577597840755,0.29133296082448623
1.1448348760604858,0.8190752267837524,1.0699695348739624,0.3506818181818182,0.2837668884855818
1.6162755489349365,1.0216407775878906,1.2713282108306885,0.2619674185463659,0.20855876011878127
1.3548771142959595,0.8890892267227173,1.163991928100586,0.29827049894239144,0.20585340585340584
1.5255745649337769,0.9751465320587158,1.2351415157318115,0.2751074025115664,0.2396712220241632
1.2316542863845825,0.8363575339317322,1.1097992658615112,0.3111538461538461,0.27097285067873306
1.5734317302703857,0.9604246616363525,1.254365086555481,0.3210671067106711,0.21387294875666968
1.4138314723968506,0.8964991569519043,1.1890463829040527,0.3267616191904048,0.24307493540051678
1.269811987876892,0.864748477935791,1.126859426498413,0.2514515728819167,0.2721212121212121
1.0690557956695557,0.8039316534996033,1.0339515209197998,0.3224963361016121,0.2574174174174174
1.4502323865890503,0.9036041498184204,1.2042559385299683,0.3974814063556457,0.32396616541353385
1.6628680229187012,0.99692302942276,1.289522409439087,0.32830197296309827,0.27828368575397433
1.3733810186386108,0.8898729085922241,1.1719133853912354,0.2947712888377445,0.25730804810360774
1.7084119319915771,1.027793526649475,1.3070623874664307,0.37097902097902097,0.2544444444444444
1.6337487697601318,1.0214145183563232,1.278181791305542,0.3177083333333333,0.27282882882882886
1.6875977516174316,1.0026615858078003,1.299075722694397,0.29211309523809526,0.26385879488740105
1.826420545578003,1.0029304027557373,1.3514512777328491,0.38154841588576527,0.2859717868338558
1.1535301208496094,0.8089802861213684,1.0740251541137695,0.33647410153434254,0.26246246246246246
1.2089214324951172,0.840714693069458,1.099509596824646,0.31841776726460347,0.24841017488076314
1.6925643682479858,1.0048192739486694,1.3009859323501587,0.2563461538461539,0.22823529411764704
1.3077946901321411,0.909933865070343,1.1435885429382324,0.2792419678714859,0.2228079121822915
1.655635118484497,0.9925714731216431,1.2867149114608765,0.2912698412698413,0.2689935064935065
1.2873384952545166,0.9101959466934204,1.1346094608306885,0.27223454052722346,0.2218119658119658
1.0471391677856445,0.7677401304244995,1.0232981443405151,0.4589285714285714,0.3162488908606921
1.2650158405303955,0.8594589829444885,1.1247292757034302,0.4463818789905746,0.25895154553049293
1.4398857355117798,0.964643120765686,1.1999523639678955,0.25610902255639095,0.20636935190081673
1.286928415298462,0.8833370208740234,1.13442862033844,0.3456140350877193,0.25059523809523815
1.1750435829162598,0.8492707014083862,1.0839942693710327,0.3930232558139535,0.25368814192343603
1.5041325092315674,0.9300217628479004,1.226430892944336,0.48575284364758053,0.28966122117176907
1.5254924297332764,0.9146896600723267,1.2351082563400269,0.23426748164379346,0.23267454350161115
1.3544998168945312,0.9304102659225464,1.1638298034667969,0.3152412280701754,0.2699367335780677
1.0997028350830078,0.8262320160865784,1.0486671924591064,0.3122480620155039,0.25575757575757574
1.3245127201080322,0.88661128282547,1.1508747339248657,0.329664820473644,0.2621428571428571
1.7377582788467407,1.018602967262268,1.3182405233383179,0.26287959352475476,0.2345954316686024
1.6487451791763306,0.9650669693946838,1.2840347290039062,0.3058361391694725,0.280061919504644
1.5127885341644287,0.9621646404266357,1.2299546003341675,0.1813047711781889,0.2023713128976287
1.686366081237793,0.9817377328872681,1.2986016273498535,0.27214046822742477,0.24328502415458936
1.648654818534851,0.9959616661071777,1.2839994430541992,0.30279150197628457,0.26130912565695175
1.7125518321990967,0.9864226579666138,1.3086451292037964,0.3023611111111111,0.2661525974025974
1.3361704349517822,0.9348008036613464,1.155928373336792,0.23968052738336715,0.20411730291063335
1.3641369342803955,0.8996390700340271,1.167962670326233,0.302281746031746,0.23823823823823825
1.060072660446167,0.8307088613510132,1.029598355293274,0.3440608127308895,0.26875
1.3050395250320435,0.896442174911499,1.142383337020874,0.2466806220095694,0.19799498746867167
1.472329020500183,0.9386329650878906,1.2133957147598267,0.4485281385281385,0.2527513266874969
1.421907663345337,0.9118069410324097,1.1924376487731934,0.2724051508080546,0.24084249084249082
1.5842565298080444,0.9692916870117188,1.2586725950241089,0.35969250824323284,0.2547222222222222
1.4280850887298584,0.9244953989982605,1.1950252056121826,0.3313492063492064,0.2995483870967742
1.5487968921661377,0.9278268814086914,1.2445067167282104,0.2511796733212341,0.2694736842105263
1.7105016708374023,1.0561553239822388,1.3078614473342896,0.34311131860151467,0.22392838799618459
1.4124658107757568,0.9562615156173706,1.188472032546997,0.27952701456758255,0.21736694677871146
1.7155441045761108,1.0202629566192627,1.3097877502441406,0.33049482163406213,0.26690476190476187
1.5056304931640625,0.9506049156188965,1.2270413637161255,0.32295258620689654,0.24393300323980682
1.371664047241211,0.9004687070846558,1.1711806058883667,0.338833380242049,0.29116552162464815
1.8047661781311035,1.070317268371582,1.3434158563613892,0.1975561238988349,0.18318013223673602
1.297755241394043,0.898537278175354,1.1391905546188354,0.26136363636363635,0.19857142857142857
1.35896897315979,0.9334931373596191,1.1657482385635376,0.541955315639526,0.2408842005452175
1.2433032989501953,0.8666720390319824,1.115035057067871,0.36560958421423534,0.22613756613756614
1.6168488264083862,1.015581488609314,1.2715537548065186,0.2280854280854281,0.20459119496855344
1.8204396963119507,1.0290707349777222,1.3492367267608643,0.33483313167977413,0.23694348917185612
1.5765411853790283,0.994368314743042,1.2556039094924927,0.40734795790975564,0.25471264367816093
1.322566270828247,0.8944754600524902,1.1500287055969238,0.33333333333333337,0.24504504504504504
1.6062908172607422,0.9753996133804321,1.267395257949829,0.3342490842490843,0.2007705160336739
1.8761718273162842,1.0448213815689087,1.3697341680526733,0.28614253393665157,0.2401360544217687
1.617353916168213,0.9845496416091919,1.2717522382736206,0.5274195607763024,0.2596655099286678
1.453904628753662,0.970935583114624,1.2057796716690063,0.3214611733203505,0.2481289490651193
1.9735479354858398,1.1381795406341553,1.4048302173614502,0.22625561453654552,0.17827941176470588
1.1050416231155396,0.8059396743774414,1.051209568977356,0.43219926141274456,0.25105263157894736
