mse,mae,rmse,precision,recall,diversity,novelty
1.8543369770050049,1.1748651266098022,1.3617404699325562,0.203125,0.2,0.16456255894840888,0.23971223831176758
1.774716854095459,1.1327000856399536,1.3321850299835205,0.234375,0.2,0.1670340283292724,0.12252473831176758
1.8215919733047485,1.1320570707321167,1.3496636152267456,0.2734375,0.2,0.1220244660595069,0.12252473831176758
1.9722797870635986,1.180217981338501,1.4043787717819214,0.2265625,0.2,0.050919047981341725,0.013149738311767578
1.7190648317337036,1.0889276266098022,1.3111311197280884,0.28125,0.2,0.16486773371251884,0.16939973831176758
2.0069539546966553,1.195521593093872,1.4166699647903442,0.2265625,0.2,0.040740268085237896,0.03658723831176758
2.046337604522705,1.2192806005477905,1.4305026531219482,0.203125,0.2,0.035747192179532705,0.020962238311767578
1.6246719360351562,1.0889276266098022,1.2746261358261108,0.265625,0.2,0.2418145846020946,0.20064973831176758
1.6749708652496338,1.0892491340637207,1.2942066192626953,0.234375,0.2,0.21566893552300836,0.22408723831176758
1.8643999099731445,1.1398696899414062,1.3654303550720215,0.265625,0.2,0.09988414560209224,0.13033723831176758
1.9532307386398315,1.1523921489715576,1.3975803852081299,0.28125,0.2,0.02521958044436301,0.010287761688232422
1.883448839187622,1.1633070707321167,1.3723880052566528,0.2421875,0.2,0.11395226300477346,0.15377473831176758
1.9635027647018433,1.187709093093872,1.4012504816055298,0.21875,0.2,0.07083680048229302,0.06002473831176758
1.9016458988189697,1.1764726638793945,1.3790018558502197,0.2109375,0.2,0.1055230258241151,0.028774738311767578
1.86033296585083,1.1320571899414062,1.3639402389526367,0.265625,0.2,0.09725647246685287,0.13814973831176758
1.8943638801574707,1.1629855632781982,1.376358985900879,0.2421875,0.2,0.11001657666318176,0.19283723831176758
2.0756587982177734,1.2298741340637207,1.440714716911316,0.21875,0.2,0.029456027572170362,0.11471223831176758
1.8459937572479248,1.1683385372161865,1.3586735725402832,0.2109375,0.2,0.14495342564724278,0.07564973831176758
2.0910747051239014,1.239615559577942,1.4460549354553223,0.1875,0.2,0.014118043511290201,0.06497526168823242
