mse,mae,rmse,precision,recall,novelty
1.0804580450057983,0.7665430307388306,1.0394508838653564,0.0859375,0.25,0.05368757247924805
0.6581103801727295,0.6666485071182251,0.811240017414093,0.2109375,0.2,0.04587507247924805
1.0307471752166748,0.7388516068458557,1.0152572393417358,0.1875,0.2,0.006812572479248047
0.8891767859458923,0.7296211123466492,0.9429617524147034,0.1875,0.2,0.008812427520751953
0.9270440340042114,0.7113828659057617,0.9628313183784485,0.140625,0.2,0.10056257247924805
1.0757315158843994,0.7618164420127869,1.0371748208999634,0.171875,0.2,0.024437427520751953
0.8934307098388672,0.7173047065734863,0.9452146887779236,0.1484375,0.2,0.06150007247924805
0.9062197208404541,0.7476093769073486,0.9519557952880859,0.1171875,0.2,0.014625072479248047
1.1197705268859863,0.7921211123466492,1.0581921339035034,0.15625,0.2,0.07131242752075195
0.772684633731842,0.6718477010726929,0.8790248036384583,0.1640625,0.2,0.13181257247924805
1.1529111862182617,0.7857266068458557,1.0737370252609253,0.15625,0.2,0.04006242752075195
0.9701377153396606,0.7324570417404175,0.9849557280540466,0.15625,0.2,0.03806257247924805
0.9076377153396606,0.7158867120742798,0.9527001976966858,0.1796875,0.2,0.03806257247924805
0.9673017263412476,0.7296211123466492,0.9835150241851807,0.203125,0.2,0.008812427520751953
1.308215856552124,0.8344922065734863,1.1437727212905884,0.1015625,0.2,0.05568742752075195
1.1192978620529175,0.808218777179718,1.0579688549041748,0.125,0.2,0.07912492752075195
1.0762040615081787,0.7622890472412109,1.037402629852295,0.1640625,0.2,0.016624927520751953
1.1855790615081787,0.7871445417404175,1.0888431072235107,0.140625,0.2,0.016624927520751953
1.0302743911743164,0.7549492120742798,1.0150244235992432,0.15625,0.2,0.0009999275207519531
0.8162509799003601,0.7016797065734863,0.9034661054611206,0.1484375,0.2,0.07712507247924805
0.7622588276863098,0.6770468950271606,0.8730743527412415,0.0703125,0.2,0.21775007247924805
0.909528374671936,0.726062536239624,0.9536920189857483,0.1328125,0.2,0.06931257247924805
1.262758731842041,0.8110547065734863,1.1237255334854126,0.1171875,0.2,0.03224992752075195
0.9696650505065918,0.7402695417404175,0.9847157597541809,0.1484375,0.2,0.030250072479248047
1.029801845550537,0.7544765472412109,1.014791488647461,0.1640625,0.2,0.008812427520751953
1.2930634021759033,0.8101094365119934,1.137129545211792,0.140625,0.2,0.04787492752075195
0.9114189743995667,0.7196680307388306,0.9546827077865601,0.109375,0.2,0.10056257247924805
1.1330323219299316,0.7980430126190186,1.0644398927688599,0.1796875,0.2,0.11037492752075195
0.713965892791748,0.6590586304664612,0.8449651002883911,0.1171875,0.2,0.19431257247924805
1.1529111862182617,0.7940117120742798,1.0737370252609253,0.125,0.2,0.04006242752075195
1.5217665433883667,0.8790039420127869,1.233599066734314,0.1328125,0.2,0.14162492752075195
0.8148329854011536,0.6919766068458557,0.9026810526847839,0.1875,0.2,0.05368757247924805
1.0619971752166748,0.7637070417404175,1.0305324792861938,0.1328125,0.2,0.006812572479248047
0.95262211561203,0.722281277179718,0.9760236740112305,0.203125,0.2,0.006812572479248047
0.9530947804450989,0.7310391068458557,0.9762657880783081,0.1796875,0.2,0.014625072479248047
1.5686416625976562,0.8790039420127869,1.2524542808532715,0.1484375,0.2,0.14162492752075195
0.956403374671936,0.7343477010726929,0.9779587984085083,0.125,0.2,0.06931257247924805
1.0430635213851929,0.7686836123466492,1.0213048458099365,0.171875,0.2,0.04787492752075195
0.9526220560073853,0.722281277179718,0.9760236144065857,0.2109375,0.2,0.006812572479248047
0.847028374671936,0.7012070417404175,0.9203414916992188,0.171875,0.2,0.06931257247924805
0.8309307098388672,0.6924492120742798,0.9115540981292725,0.1875,0.2,0.06150007247924805
1.1216611862182617,0.7774414420127869,1.0590850114822388,0.1640625,0.2,0.04006242752075195
0.5662510395050049,0.6353985071182251,0.7524965405464172,0.2265625,0.2,0.07712507247924805
1.0932470560073853,0.7719922065734863,1.0455845594406128,0.125,0.2,0.006812572479248047
1.751887559890747,0.9327461123466492,1.3235890865325928,0.1328125,0.2,0.21193742752075195
1.014176845550537,0.7544766068458557,1.0070635080337524,0.15625,0.2,0.008812427520751953
0.9696651101112366,0.7236992120742798,0.9847157597541809,0.1796875,0.2,0.030250072479248047
0.9971338510513306,0.761343777179718,0.9985659122467041,0.15625,0.2,0.03224992752075195
1.231508731842041,0.7944843769073486,1.1097337007522583,0.1484375,0.2,0.03224992752075195
0.7092392444610596,0.6626172065734863,0.8421634435653687,0.1796875,0.2,0.11618757247924805
0.8924853801727295,0.7246445417404175,0.9447144865989685,0.1484375,0.2,0.04587507247924805
