mse,mae,rmse,precision,recall,novelty
2.7476325035095215,1.349745750427246,1.6575983762741089,0.2360515873015873,0.26656496313246886,0.3273725947365165
4.030153274536133,1.677579402923584,2.007524251937866,0.13430287940091862,0.17132699675803123,0.016743584536015987
3.4732463359832764,1.5167467594146729,1.8636648654937744,0.17354456536713045,0.196509324009324,0.08272050553932786
3.8530969619750977,1.6431798934936523,1.962930679321289,0.15388888888888888,0.18436166943266336,0.17811612831428647
2.6631107330322266,1.320111870765686,1.631904125213623,0.18620689655172412,0.21957007904376327,0.18854416371323168
3.605764389038086,1.5458933115005493,1.8988850116729736,0.18666058023939947,0.19602212602212604,0.00982393603771925
3.260403633117676,1.4319130182266235,1.8056588172912598,0.14581872028680537,0.18609931245225364,0.024089189479127526
2.968555450439453,1.3638439178466797,1.722949743270874,0.20304398355086714,0.19990842490842492,0.019753046799451113
2.9935173988342285,1.3556510210037231,1.7301782369613647,0.22988284202569917,0.2217179565890283,0.28280316200107336
3.4429421424865723,1.4934061765670776,1.8555166721343994,0.1468575440786394,0.1332477315528163,0.19182136747986078
3.0633535385131836,1.4054317474365234,1.750243902206421,0.25416666666666665,0.22460653753026633,0.23608771245926619
3.271366834640503,1.4651288986206055,1.8086919784545898,0.22416058023939947,0.2491996891996892,0.46338554145768285
3.8787903785705566,1.6258306503295898,1.9694644212722778,0.11237373737373739,0.16136604136604138,0.050492165610194206
3.7221641540527344,1.6118019819259644,1.9292911291122437,0.12749618736383442,0.13261904761904764,0.038082010578364134
3.327181100845337,1.4677637815475464,1.8240562677383423,0.1182562956756505,0.1462689393939394,0.07500709220767021
3.5473432540893555,1.5501415729522705,1.883439302444458,0.20148550724637682,0.18935508935508935,0.4145439714193344
3.118988513946533,1.4416165351867676,1.7660658359527588,0.1380612244897959,0.15327380952380953,0.015015615615993738
3.1312155723571777,1.4127001762390137,1.769524097442627,0.16716666666666666,0.1792712066905615,0.025385637767612934
3.9518611431121826,1.6329149007797241,1.987928867340088,0.1269365104100962,0.21576355600407404,0.32048788480460644
3.1540794372558594,1.4040206670761108,1.775972843170166,0.22724310776942355,0.2127272727272727,0.24135849112644792
3.4728875160217285,1.5381572246551514,1.8635685443878174,0.17354788069073782,0.14736810279667423,0.06337811565026641
3.266578197479248,1.436340570449829,1.8073678016662598,0.24831059106482,0.276141216546231,0.23626600578427315
3.509553909301758,1.5155134201049805,1.8733803033828735,0.17334340850964894,0.22741732311404445,0.26850000862032175
2.7924962043762207,1.3567622900009155,1.6710764169692993,0.20377140974967062,0.19104737070838768,0.2999091874808073
3.061614990234375,1.4533065557479858,1.7497471570968628,0.1792066771091084,0.14704129043569739,0.010447144042700529
3.8619790077209473,1.5982966423034668,1.9651918411254883,0.17545718050065875,0.2400790513833992,0.16716707032173872
3.7069334983825684,1.5627740621566772,1.9253398180007935,0.21422492483362046,0.22003618113912232,0.20901512494310737
3.454387664794922,1.515566349029541,1.8585983514785767,0.36313479623824446,0.2199931143025772,0.05991474911570549
3.7818799018859863,1.596234679222107,1.944705605506897,0.12115384615384617,0.13455433455433458,0.11449970630928874
3.5575666427612305,1.5438487529754639,1.8861513137817383,0.1941432759746713,0.20147472113573808,0.16538641043007374
3.2738285064697266,1.4625287055969238,1.8093723058700562,0.20398414000546894,0.2453044375644995,0.18609448289498687
3.2111637592315674,1.4471617937088013,1.791972041130066,0.27276292335115865,0.2890963203463203,0.2672706041485071
2.7836241722106934,1.3375566005706787,1.6684197187423706,0.2954507797270955,0.22016594516594515,0.2185442578047514
3.1718263626098633,1.432251214981079,1.7809622287750244,0.16032679738562092,0.18884502923976607,0.2125908061861992
3.257330894470215,1.4606084823608398,1.8048076629638672,0.22020905923344944,0.22397918258212374,0.33742401702329516
3.1103336811065674,1.4152473211288452,1.7636138200759888,0.2271935208866155,0.20914963928535416,0.10708840377628803
3.390897035598755,1.4598697423934937,1.841438889503479,0.19148148148148147,0.24525208170699972,0.35023888712748885
3.3968019485473633,1.4743664264678955,1.8430415391921997,0.19908169144301704,0.182007722007722,0.15760816866531968
2.8632118701934814,1.4029977321624756,1.6921027898788452,0.15430839002267574,0.1615836233483292,0.5730095449835062
3.7952017784118652,1.5919142961502075,1.9481277465820312,0.15292543373938725,0.17110389610389612,0.09641595045104623
3.035754919052124,1.3980531692504883,1.7423417568206787,0.2045185185185185,0.23696807942777837,0.025307544507086277
2.700483798980713,1.3234299421310425,1.6433148384094238,0.3946386946386946,0.2177303956408434,0.05778779834508896
3.3634252548217773,1.4821867942810059,1.8339643478393555,0.19972789115646258,0.1731372549019608,0.21931067667901516
3.257275104522705,1.456878423690796,1.8047922849655151,0.15981203007518796,0.17128535980148882,0.058980103582143784
3.2113373279571533,1.4350138902664185,1.7920204401016235,0.28709782608695655,0.23894116335325744,0.015105182770639658
3.895150661468506,1.6092197895050049,1.9736136198043823,0.17381834215167546,0.19238250855897915,0.007211925461888313
2.9935708045959473,1.4288195371627808,1.730193853378296,0.24722222222222223,0.23676008202323992,0.2758046379312873
3.4333181381225586,1.563190221786499,1.852921485900879,0.13757730364873222,0.16514942528735632,0.033887602388858795
3.377204656600952,1.5115456581115723,1.8377172946929932,0.1925102290238589,0.1852147852147852,0.1442076712846756
3.7071104049682617,1.6085119247436523,1.92538583278656,0.1876559454191033,0.18244810744810744,0.08383306115865707
2.9848995208740234,1.3717153072357178,1.7276861667633057,0.12708032708032707,0.15350427350427348,0.3127224419731647
3.254025459289551,1.41693115234375,1.8038917779922485,0.20296734066805433,0.2564859765425803,0.06659979559481144
3.748976230621338,1.5777881145477295,1.9362273216247559,0.16611606258665082,0.1748213535098781,0.29652721993625164
3.0755491256713867,1.3905515670776367,1.7537243366241455,0.31098183939704355,0.3078833125443295,0.24253800930455327
3.163696527481079,1.4377706050872803,1.778678297996521,0.16581550494593972,0.17905182249444546,0.13649669382721186
3.3526298999786377,1.5084948539733887,1.8310188055038452,0.1210671768707483,0.16534900284900284,0.31375488522462547
3.000211477279663,1.4135390520095825,1.7321118116378784,0.23152341782776564,0.1727972027972028,0.03567414730787277
2.5907506942749023,1.2532198429107666,1.6095808744430542,0.24729152049285527,0.25761190786614513,0.003908168990164995
2.7384259700775146,1.3312819004058838,1.654819130897522,0.23132822477650064,0.25,0.051311790477484465
2.8576085567474365,1.3263063430786133,1.690446138381958,0.24176381757777107,0.28477522477522477,0.23319549672305584
3.854674816131592,1.592745065689087,1.9633325338363647,0.13808540960243745,0.208003108003108,0.19471686845645308
3.2638590335845947,1.5067548751831055,1.8066154718399048,0.15997325043377675,0.13586248643232862,0.21651784889400005
3.651956558227539,1.5952422618865967,1.9110093116760254,0.1258204700319844,0.159136400322841,0.217399834189564
3.145397663116455,1.3924845457077026,1.773526906967163,0.2317989417989418,0.29796825396825394,0.1564418887719512
3.963984966278076,1.6374990940093994,1.9909758567810059,0.18723688361945862,0.19747474747474747,0.055456523317843676
3.024425745010376,1.4109878540039062,1.7390875816345215,0.2991071428571429,0.22729166666666667,0.1894741952419281
3.146428108215332,1.4703118801116943,1.7738174200057983,0.19450078882127564,0.18561771561771562,0.05014816205948591
3.9502103328704834,1.6563568115234375,1.9875136613845825,0.2400343382315811,0.1748972431077694,0.09136093920096755
2.825810194015503,1.3288763761520386,1.6810146570205688,0.22107305194805194,0.24553473848555812,0.22941725980490446
3.239306688308716,1.4825056791305542,1.7998074293136597,0.18481385281385282,0.1666612554112554,0.3848036848939955
3.3796918392181396,1.450200080871582,1.8383939266204834,0.16790226681531029,0.21452586206896554,0.10294987726956606
3.416713237762451,1.533504843711853,1.848435401916504,0.21334415584415584,0.2130769230769231,0.28473495226353407
3.01896595954895,1.37430739402771,1.7375171184539795,0.29939536690108765,0.31707070707070706,0.1668986173463054
3.373018503189087,1.4693567752838135,1.8365778923034668,0.12360546369085268,0.2330991412958626,0.237444665748626
2.821399211883545,1.3175899982452393,1.6797021627426147,0.27802938196555216,0.2707855107855108,0.13192548230290413
3.100054979324341,1.437589168548584,1.7606972455978394,0.19952484697582737,0.16055555555555556,0.3014658475294709
3.7413041591644287,1.5565193891525269,1.934245228767395,0.15128384687208218,0.22696236559139785,0.09477756661362946
3.286259412765503,1.4575893878936768,1.8128043413162231,0.1866381766381766,0.21157262277951933,0.02084919810295105
3.1256802082061768,1.4258742332458496,1.7679593563079834,0.15077675711822053,0.20945378151260505,0.0036292020231485367
3.6776061058044434,1.5268324613571167,1.9177085161209106,0.15967701309772922,0.2186315496098105,0.03119068080559373
3.6186470985412598,1.5931150913238525,1.9022740125656128,0.23454733672124975,0.1949587912087912,0.1542900064960122
3.177220106124878,1.5016218423843384,1.7824759483337402,0.1356521739130435,0.13282273282273283,0.20466807298362255
3.4663538932800293,1.5368387699127197,1.8618146181106567,0.1332811396641184,0.1889655172413793,0.2432058760896325
3.0335702896118164,1.354832649230957,1.7417148351669312,0.13472737579880437,0.23632478632478632,0.03020884096622467
2.891248941421509,1.3436243534088135,1.7003673315048218,0.26767071009949567,0.2690472176380495,0.10732989944517612
3.746410608291626,1.6113755702972412,1.9355647563934326,0.17753739316239314,0.25658536136393184,0.010697329882532358
3.6322455406188965,1.54723060131073,1.905845046043396,0.16171172278695073,0.22716971916971915,0.09867918025702238
3.2544803619384766,1.506575584411621,1.8040177822113037,0.19473930481283422,0.18169004014739043,0.3305495115928352
2.5259225368499756,1.2607488632202148,1.5893150568008423,0.14327303901771987,0.19444444444444442,0.4091556379571557
3.3386974334716797,1.488452434539795,1.8272103071212769,0.13813437261713124,0.1551098901098901,0.030087164137512445
3.0513627529144287,1.3853212594985962,1.7468150854110718,0.176665982484948,0.24566538479798697,0.17192052025347948
3.3826398849487305,1.5496749877929688,1.8391954898834229,0.16284475746820468,0.12441499676793792,0.017845857422798872
3.322978973388672,1.4486818313598633,1.8229039907455444,0.2063510466988728,0.230708657351468,0.10377073381096125
3.899132251739502,1.6296006441116333,1.9746220111846924,0.2395621427879492,0.19003849258086547,0.13310643890872598
3.977499485015869,1.699661374092102,1.9943668842315674,0.13642475067448556,0.1404942645074224,0.28993620071560144
4.042606353759766,1.6832702159881592,2.0106234550476074,0.14746818174522927,0.17006178788050563,0.288579375250265
3.2940778732299805,1.5023295879364014,1.8149595260620117,0.20343434343434344,0.18953470276999687,0.04100819490849972
3.1329147815704346,1.4173450469970703,1.770004153251648,0.1964236769976808,0.24294612794612794,0.07771055167540908
2.9734692573547363,1.4046941995620728,1.7243750095367432,0.19007383373889897,0.17499108734402852,0.13276496855542064
3.4889936447143555,1.547644019126892,1.8678847551345825,0.11222111222111221,0.1842740707568294,0.27554785646498203
3.0443387031555176,1.4311623573303223,1.7448033094406128,0.1373464912280702,0.1538069311209057,0.022041546646505594
3.4384846687316895,1.472811222076416,1.854315161705017,0.21340245775729647,0.18982323232323234,0.3430943610146642
3.316129207611084,1.4954906702041626,1.8210241794586182,0.15347744360902255,0.16138920780711824,0.26532199420034885
3.910195827484131,1.675255298614502,1.977421522140503,0.17937382983149572,0.15436507936507934,0.04174810601398349
3.423107147216797,1.4515397548675537,1.8501640558242798,0.1688286808976464,0.17888888888888888,0.18049616692587733
3.540566921234131,1.5269392728805542,1.8816393613815308,0.18074559010729224,0.16448064605959342,0.03005202766507864
3.3006207942962646,1.5021696090698242,1.8167610168457031,0.17261904761904764,0.1395188145188145,0.014274138025939465
3.37839412689209,1.4964625835418701,1.838040828704834,0.17456828885400313,0.214304763153868,0.08986782282590866
3.3026278018951416,1.3974123001098633,1.817313313484192,0.24054054054054053,0.2932394366197183,0.14731452194973826
3.414276599884033,1.5218448638916016,1.847776174545288,0.16879227053140095,0.2072669676090916,0.19263394735753536
3.8455421924591064,1.6042600870132446,1.961005449295044,0.11440094808471596,0.17476190476190476,0.03481377940624952
3.210477352142334,1.4194355010986328,1.7917804718017578,0.22901698691172373,0.1765686274509804,0.0971606676466763
3.0737595558166504,1.4221450090408325,1.7532141208648682,0.12721454173067076,0.13952380952380952,0.06919614784419537
3.3186538219451904,1.536691665649414,1.821717381477356,0.17249538575119971,0.16157177407881634,0.6560258837416768
2.9347751140594482,1.379897117614746,1.7131184339523315,0.2645376955903272,0.23813045192355536,0.2647468466311693
3.2805988788604736,1.4295003414154053,1.8112423419952393,0.18846412706959215,0.20678246484698098,0.08489853795617819
4.135658264160156,1.6394102573394775,2.0336318016052246,0.1284422296050203,0.20168498168498167,0.09381819609552622
3.382289409637451,1.5067696571350098,1.8391001224517822,0.1252415458937198,0.13394281157439053,0.17008695448748767
3.375387191772461,1.4936624765396118,1.837222695350647,0.2015528797443691,0.17066061980347694,0.061201535165309906
3.5434536933898926,1.5465319156646729,1.882406234741211,0.2373683067231454,0.2133281972265023,0.14429720072075725
3.6985950469970703,1.5589892864227295,1.923173189163208,0.17523809523809525,0.1912752341997625,0.07345377095043659
3.276109218597412,1.4875831604003906,1.8100024461746216,0.20947526236881558,0.1750464871857062,0.17835396016016603
3.169947624206543,1.4259977340698242,1.7804348468780518,0.21691055595979195,0.229798151292209,0.018167735543102026
3.019883155822754,1.354036808013916,1.737781047821045,0.24745568896512293,0.32287581699346407,0.24026688747107983
3.729219436645508,1.5904955863952637,1.9311187267303467,0.1653138528138528,0.20378088578088577,0.058167940471321344
3.4588913917541504,1.4706168174743652,1.8598095178604126,0.1630549804462848,0.24633699633699635,0.2372245816513896
2.9770219326019287,1.3864130973815918,1.7254048585891724,0.1563494476537955,0.18467514124293785,0.28216900071129203
3.164714813232422,1.4370951652526855,1.7789645195007324,0.18610333022097728,0.21327956989247313,0.1789687923155725
3.8418827056884766,1.5789778232574463,1.9600721597671509,0.19504201680672267,0.21954491148039534,0.04724420979619026
3.185451030731201,1.4215033054351807,1.7847830057144165,0.23600000000000004,0.24953580002087464,0.28513139113783836
3.703902006149292,1.497281551361084,1.924552321434021,0.20977537838619492,0.25373626373626373,0.2341705127619207
2.8964343070983887,1.3490244150161743,1.701891303062439,0.2196307094266278,0.24822475911185587,0.12375310156494379
3.000946044921875,1.417894959449768,1.7323238849639893,0.18828655215751988,0.13881342701014832,0.26707448018714786
3.2563748359680176,1.4769666194915771,1.8045427799224854,0.20437011791261991,0.22777910685805422,0.3059229198843241
3.646523952484131,1.5450870990753174,1.9095872640609741,0.13586293974225008,0.16289160401002506,0.34919065539725125
2.9264228343963623,1.3694343566894531,1.710679054260254,0.20070329670329673,0.19732583454281566,0.190988983027637
3.72832989692688,1.5901384353637695,1.9308884143829346,0.1463883688139981,0.16568764568764568,0.2342796321026981
3.4047272205352783,1.517641305923462,1.8451902866363525,0.13204499748617396,0.17255827505827506,0.1850755512714386
2.973018169403076,1.419471263885498,1.724244236946106,0.21214874219482516,0.18497394429469902,0.21220895322039723
3.1792564392089844,1.4027657508850098,1.7830469608306885,0.255154305200341,0.27645279266525097,0.19741967786103487
3.0958025455474854,1.4243190288543701,1.7594892978668213,0.22426512226512227,0.25476190476190474,0.06273697037249804
3.646597385406494,1.5215283632278442,1.909606695175171,0.2017261904761905,0.2022469410456062,0.26212308881804347
3.07798433303833,1.4122564792633057,1.7544184923171997,0.12890559732664994,0.1937719298245614,0.2127507422119379
2.7669639587402344,1.3450391292572021,1.663419246673584,0.2933021390374332,0.22580808080808082,0.26718641072511673
3.2178738117218018,1.4324440956115723,1.7938432693481445,0.1990576923076923,0.17346837944664031,0.13783711893483996
3.4704999923706055,1.470975637435913,1.862927794456482,0.18745731547149988,0.24213438735177864,0.04381019715219736
3.560800075531006,1.53618323802948,1.8870081901550293,0.1764983164983165,0.18588462960680388,0.34401417430490255
