mse,mae,rmse,precision,recall,novelty
0.5432783365249634,0.4495634436607361,0.7370741963386536,0.4101358411703239,0.23268921095008052,0.1410194281488657
0.5651507377624512,0.41605669260025024,0.7517650723457336,0.6067796610169491,0.23009900990099008,0.07164492458105087
0.4128521978855133,0.40261173248291016,0.6425357460975647,0.48942969518190754,0.27153638814016173,0.03892881982028484
0.24670960009098053,0.3418862223625183,0.49669867753982544,0.5312791783380019,0.2636268343815514,0.03467864915728569
0.46814411878585815,0.3791694641113281,0.6842105388641357,0.5227642276422765,0.20687830687830688,0.008855398744344711
0.3142624497413635,0.3824811577796936,0.5605911612510681,0.3576248313090418,0.2798847087378641,0.017752191051840782
0.509750485420227,0.4182863235473633,0.7139680981636047,0.7361546499477534,0.2773927392739274,0.0733697135001421
0.35570502281188965,0.3767986297607422,0.5964100956916809,0.5583333333333333,0.22895622895622894,0.0016257893294095993
0.41973692178726196,0.3704744875431061,0.6478710770606995,0.4447583176396736,0.31997863247863245,0.024647170677781105
0.3076821565628052,0.40319326519966125,0.5546910166740417,0.6229508196721312,0.3632019115890084,0.0717722736299038
0.2747168242931366,0.3635367155075073,0.5241343379020691,0.8065040650406504,0.292979297929793,0.010419163852930069
0.2557681202888489,0.35468852519989014,0.5057352185249329,0.6423902894491129,0.4008714596949891,0.0027087219059467316
0.466622531414032,0.4437757730484009,0.6830977201461792,0.48660714285714285,0.20871602624179944,0.07323181256651878
0.27887842059135437,0.3552141785621643,0.5280894041061401,0.43194268857985674,0.31519607843137254,0.0010278746485710144
0.2458488941192627,0.32440847158432007,0.49583151936531067,0.6991452991452992,0.3631628787878788,0.06936878338456154
0.3901679813861847,0.38672155141830444,0.6246342658996582,0.669880624426079,0.3011904761904762,0.014993054792284966
0.4121593236923218,0.36770856380462646,0.6419963836669922,0.5564516129032258,0.21243386243386242,0.0165044367313385
0.5533241629600525,0.4721677899360657,0.7438575625419617,0.5621600621600622,0.22473118279569895,0.11931304074823856
0.38547831773757935,0.38100001215934753,0.620868980884552,0.55,0.21598224195338514,0.016280394047498703
0.29564887285232544,0.35571834444999695,0.5437360405921936,0.5560802833530106,0.2677184466019418,0.008444331586360931
0.2523374855518341,0.3217136859893799,0.5023320317268372,0.561864406779661,0.29046934865900387,0.1227694246917963
0.4352169930934906,0.3742620348930359,0.6597098112106323,0.5308943089430894,0.21116207951070337,0.013154126703739166
0.595812201499939,0.4705527126789093,0.7718886733055115,0.5538461538461539,0.2296907216494845,0.09306551516056061
0.34364235401153564,0.3601512312889099,0.5862101912498474,0.3512077294685991,0.227017841971113,0.011460710316896439
0.49396198987960815,0.41239118576049805,0.7028242945671082,0.4583333333333333,0.20457194083370686,0.1280641034245491
0.4963361620903015,0.4112530052661896,0.704511284828186,0.40952380952380957,0.2260869565217391,0.11194059811532497
0.48094457387924194,0.40184706449508667,0.6935016512870789,0.4369747899159664,0.24299065420560748,0.02792581543326378
0.4591083526611328,0.38198626041412354,0.677575409412384,0.576741440377804,0.279287226534933,0.00541812926530838
0.34704896807670593,0.3663614094257355,0.5891085863113403,0.43452380952380953,0.24059829059829058,0.010863354429602623
0.45322027802467346,0.3953208327293396,0.6732164025306702,0.556896551724138,0.28423076923076923,0.05115572549402714
0.44123730063438416,0.4172215461730957,0.6642569303512573,0.3509102322661645,0.21822222222222223,0.07379361987113953
0.2850898206233978,0.3510386347770691,0.5339379906654358,0.5952380952380952,0.2277327935222672,0.0013792216777801514
0.4091860353946686,0.3730272054672241,0.6396765112876892,0.6177156177156178,0.2442857142857143,0.02573828585445881
0.511025607585907,0.4275355935096741,0.7148606181144714,0.5101400289715113,0.22362637362637364,0.03368903324007988
0.3807753920555115,0.38182494044303894,0.6170700192451477,0.4970484061393152,0.20585669781931465,0.007090896368026733
0.5190540552139282,0.4302882254123688,0.7204540371894836,0.5776942355889725,0.28188131313131315,0.04380369186401367
0.5022666454315186,0.42422500252723694,0.7087077498435974,0.342435655994978,0.26130952380952377,0.05916006304323673
0.5469018816947937,0.4438319206237793,0.7395281791687012,0.39669421487603307,0.192,0.07371428236365318
0.34912776947021484,0.36549538373947144,0.5908703207969666,0.5083333333333333,0.2163302752293578,0.01696246862411499
0.34736356139183044,0.3956003785133362,0.5893755555152893,0.599624060150376,0.3088235294117647,0.010003892704844475
0.30660727620124817,0.35939931869506836,0.5537212491035461,0.5431034482758621,0.2165384615384615,0.0315081849694252
0.3724977374076843,0.3986227512359619,0.6103259325027466,0.5819088319088319,0.3401987979657882,0.010281339287757874
0.42648816108703613,0.3878750503063202,0.6530605554580688,0.5480859010270775,0.28465732087227413,0.005669061094522476
0.1950257420539856,0.32618895173072815,0.4416171610355377,0.5368852459016393,0.41460280373831776,0.06489879079163074
0.5458225011825562,0.4557335674762726,0.7387980222702026,0.3994729907773386,0.2400990099009901,0.049459656700491905
0.32349178194999695,0.3819567561149597,0.5687633752822876,0.3922705314009662,0.2292063492063492,0.059816284105181694
0.4547522962093353,0.4184369444847107,0.6743532419204712,0.4729885057471264,0.25301914580265095,0.076550567522645
0.40255528688430786,0.38039836287498474,0.6344724297523499,0.6549953314659197,0.2540618260244428,0.007769245654344559
0.5394250750541687,0.4417461156845093,0.7344556450843811,0.39829059829059826,0.2298478154148257,0.10133050382137299
0.2515767514705658,0.3449394702911377,0.5015742182731628,0.8174603174603174,0.3350728155339806,0.013864517211914062
0.31836527585983276,0.3614972233772278,0.5642386674880981,0.4406779661016949,0.23423423423423423,0.030977360904216766
0.6045675277709961,0.4235190153121948,0.7775394320487976,0.6507936507936507,0.2513915857605178,0.08852341026067734
0.19685912132263184,0.29712414741516113,0.4436880946159363,0.6148459383753502,0.3643939393939394,0.044729650020599365
0.40416067838668823,0.3990521728992462,0.635736346244812,0.34210526315789475,0.27129120879120877,0.03198518417775631
0.3610379993915558,0.3816603422164917,0.6008643507957458,0.6166666666666667,0.2336904761904762,0.009686470031738281
0.20094618201255798,0.3141106963157654,0.44827020168304443,0.6010928961748634,0.27436926605504586,0.05515436828136444
0.3102812170982361,0.37474340200424194,0.5570288896560669,0.567987567987568,0.40094339622641506,0.015144530683755875
0.6773166060447693,0.49910008907318115,0.8229925036430359,0.3997584541062802,0.2461799660441426,0.18857327662408352
0.3749157786369324,0.37776854634284973,0.6123036742210388,0.6279661016949153,0.2405609492988134,0.021182797849178314
0.6008562445640564,0.4525485634803772,0.7751491665840149,0.37475633528265107,0.24901960784313726,0.06866023689508438
0.5093784332275391,0.42579618096351624,0.7137075066566467,0.5846994535519126,0.2235294117647059,0.07121545821428299
0.18423466384410858,0.32818150520324707,0.4292256534099579,0.3516260162601626,0.33741830065359474,0.03445327654480934
0.2657623589038849,0.3580073416233063,0.5155214667320251,0.6964285714285714,0.3309948979591837,0.004905616864562035
0.3418468236923218,0.36451876163482666,0.5846766829490662,0.7969187675070027,0.2962962962962963,0.021842913702130318
0.4973403215408325,0.4407067894935608,0.7052236199378967,0.6087768440709618,0.22907801418439716,0.12280084379017353
0.3165428042411804,0.37178200483322144,0.5626213550567627,0.5458333333333334,0.2738648090815273,0.031632885336875916
0.6051907539367676,0.4701223373413086,0.7779400944709778,0.4649572649572649,0.24592391304347827,0.0985046811401844
0.33870238065719604,0.4070340394973755,0.5819814205169678,0.3398651495996629,0.26623376623376627,0.045240871608257294
0.4211801290512085,0.3901526927947998,0.648983895778656,0.5004830917874395,0.26258503401360545,0.043833499774336815
0.49897301197052,0.4252626895904541,0.7063801884651184,0.567987567987568,0.23708791208791208,0.04071548022329807
0.38997602462768555,0.3871327042579651,0.6244806051254272,0.7083333333333333,0.23587628865979382,0.06694410368800163
0.43195390701293945,0.4083940386772156,0.6572319865226746,0.4214876033057851,0.19615384615384615,0.04350150749087334
0.477191686630249,0.4405221939086914,0.6907906532287598,0.5111607142857142,0.2481540930979133,0.13594840094447136
0.3218589425086975,0.38349390029907227,0.5673261284828186,0.3601953601953602,0.2632553606237817,0.05354561284184456
0.6261219382286072,0.48094305396080017,0.7912786602973938,0.3893719806763285,0.2510822510822511,0.11515480466187
0.5306767225265503,0.4577329456806183,0.7284756302833557,0.5102707749766573,0.21666666666666665,0.0925930105149746
0.4833782911300659,0.4430181086063385,0.6952541470527649,0.3684309309309309,0.22878787878787876,0.08469116687774658
0.3036994934082031,0.3606959581375122,0.551089346408844,0.5858395989974937,0.30963611859838275,0.006277553737163544
0.3005646765232086,0.357729971408844,0.5482377409934998,0.5890804597701149,0.22838650023116042,0.015240347012877464
