mse,mae,rmse,precision,recall,diversity,novelty
1.034468173980713,0.7393168210983276,1.0170880556106567,0.4634551495016611,0.22727272727272727,0.16138117211300929,0.04174952208995819
0.6473367214202881,0.6481192708015442,0.8045724034309387,0.45400432900432897,0.21050818260120585,0.36184873377282945,0.027100883424282074
0.963326096534729,0.7112407684326172,0.98149174451828,0.4928035043804756,0.21000000000000002,0.1590851309057656,0.0005624536424875259
0.8744878172874451,0.7100114226341248,0.9351404905319214,0.4755713159968479,0.20775862068965517,0.23572826974891747,0.03232986107468605
0.8864229917526245,0.6977815628051758,0.9415003657341003,0.4534622932436221,0.1875283446712018,0.20815016145815157,0.09390736930072308
1.0441854000091553,0.7438673973083496,1.0218539237976074,0.49036144578313257,0.21726251276813074,0.15159039064847502,0.03148071467876434
0.8743575215339661,0.6944761276245117,0.9350708723068237,0.4676910953506698,0.20503919372900334,0.23466692499052288,0.04194631054997444
0.8874959945678711,0.7252304553985596,0.9420700669288635,0.4687153931339978,0.22057971014492753,0.2618160230510349,0.002993296831846237
1.0896804332733154,0.7722636461257935,1.0438774824142456,0.4936373276776246,0.23505747126436782,0.14387848155591587,0.08130932226777077
0.7563358545303345,0.6577476263046265,0.8696756958961487,0.5397727272727273,0.24359351988217964,0.2795419353648385,0.12646813690662384
1.1155750751495361,0.7573981881141663,1.0562078952789307,0.5236947791164659,0.23666666666666666,0.1006809546512657,0.06392304226756096
0.9282321333885193,0.7078477740287781,0.9634480476379395,0.4984093319194062,0.2217204301075269,0.19900235290298884,0.03005317971110344
0.8799140453338623,0.6891658306121826,0.9380373358726501,0.460328317373461,0.200764452938366,0.21508092382288246,0.01254214346408844
0.9163962602615356,0.700462281703949,0.9572858810424805,0.5041774704696053,0.2174182139699381,0.19948699095384814,0.014357157051563263
1.26546049118042,0.8240251541137695,1.1249269247055054,0.4184782608695652,0.18052373158756138,0.048176987053803355,0.05671557039022446
1.114922046661377,0.799064040184021,1.055898666381836,0.39183457051961823,0.18295454545454545,0.16239721999500822,0.08572295308113098
1.0165153741836548,0.7388144135475159,1.0082238912582397,0.5113800057620282,0.24253968253968253,0.1523860383766691,0.022673634812235832
1.162766695022583,0.7691836357116699,1.078316569328308,0.5068310068310068,0.2444444444444444,0.08969114355263519,0.02570745348930359
0.9927912354469299,0.7303036451339722,0.9963890910148621,0.45609103078982594,0.20472527472527471,0.16880985604263188,0.018569305539131165
0.7890682220458984,0.6809405088424683,0.8882951736450195,0.53963133640553,0.25543113101903697,0.2854420960239249,0.07175504043698311
0.755984902381897,0.6656641960144043,0.869473934173584,0.49719652368937484,0.2462962962962963,0.29455636034112387,0.20720330066978931
0.9061070084571838,0.7115796804428101,0.9518964886665344,0.4864718614718615,0.22794117647058823,0.22405820180977098,0.055502377450466156
1.2121254205703735,0.7974180579185486,1.1009656190872192,0.47966207759699625,0.19503546099290778,0.0748162712887902,0.022910239174962044
0.9396128058433533,0.713402271270752,0.9693362712860107,0.5298372513562387,0.2587436332767402,0.1947066634308855,0.011793162673711777
1.01316237449646,0.7406719923019409,1.0065597295761108,0.5735930735930735,0.27936507936507937,0.17329205385366642,0.018984097987413406
1.2628986835479736,0.7864682078361511,1.1237876415252686,0.4570527974783294,0.21159420289855074,0.0333606879767715,0.06670062988996506
0.8713736534118652,0.6931667327880859,0.9334739446640015,0.4792043399638336,0.19913419913419914,0.22767048077100727,0.07653827965259552
1.1022961139678955,0.7806752920150757,1.0499029159545898,0.4840909090909091,0.2225248821372446,0.14931368675726386,0.10799234919250011
0.6784722805023193,0.6350879669189453,0.8236942887306213,0.5083957633686386,0.2301618122977346,0.31301488079586226,0.1795978583395481
1.124925136566162,0.7739484310150146,1.0606248378753662,0.5398550724637681,0.26002747252747255,0.13813695132129555,0.045789528638124466
1.4747588634490967,0.8460894823074341,1.2143964767456055,0.4814422057264051,0.23608724388631855,-0.07537307379534952,0.15835272148251534
0.7854755520820618,0.6623791456222534,0.8862705230712891,0.5427041499330656,0.2511111111111111,0.2731531312203649,0.030712220817804337
1.032812237739563,0.7464956045150757,1.0162737369537354,0.45071982281284606,0.2099936748893106,0.16409147392833223,0.006955690681934357
0.9021331071853638,0.6874591708183289,0.9498068690299988,0.6334440753045404,0.2854895104895105,0.19839605336109456,0.0054904259741306305
0.9313828945159912,0.7178261280059814,0.9650818109512329,0.533816425120773,0.2341062801932367,0.20750212088517117,0.013759855180978775
1.5301635265350342,0.8524541854858398,1.2369978427886963,0.4984093319194062,0.23276167947959786,-0.11430302335664422,0.16095364838838577
0.9371300935745239,0.7148694396018982,0.9680547714233398,0.4904926534140017,0.2180412371134021,0.19988767166892674,0.054306067526340485
1.0033034086227417,0.7388474345207214,1.001650333404541,0.5102813852813853,0.2373040752351097,0.16532684310586587,0.06926276534795761
0.9341889023780823,0.708355188369751,0.9665344953536987,0.49937421777221525,0.22205387205387206,0.18874566249775704,0.001910623162984848
0.8165413737297058,0.6828427314758301,0.9036267399787903,0.47386393485684264,0.19775171065493646,0.2495283232868748,0.0585203543305397
0.7865571975708008,0.66038978099823,0.8868805766105652,0.5654611718530979,0.26245421245421247,0.26090613405401775,0.0459357313811779
1.1087697744369507,0.7546705603599548,1.0529813766479492,0.4935064935064935,0.2478330658105939,0.12363818934176907,0.05738839879631996
0.5347806811332703,0.6107127666473389,0.7312870025634766,0.5193181818181818,0.21924619085805935,0.4068256792375905,0.0621662363409996
1.0654711723327637,0.758859395980835,1.0322166681289673,0.4609831029185868,0.2324468085106383,0.15393790073784108,0.00564165785908699
1.697930097579956,0.9100415110588074,1.303046464920044,0.48731884057971014,0.22190669371196753,-0.1810951936469105,0.21846606582403183
0.9989336133003235,0.7368810772895813,0.9994666576385498,0.5110599078341014,0.24444444444444446,0.18838272969322412,0.020851116627454758
0.9254263043403625,0.7001620531082153,0.9619907736778259,0.5180824222035324,0.2312470138557095,0.1978883726013958,0.024573758244514465
0.970349907875061,0.742813229560852,0.9850634932518005,0.49197120708748615,0.22727272727272724,0.20853217744227548,0.041138313710689545
1.148362636566162,0.7669832706451416,1.0716168880462646,0.5066425120772947,0.21475972540045768,0.07300744531731451,0.03103260137140751
0.6855302453041077,0.6452003717422485,0.8279675841331482,0.464255677039529,0.1963922294172063,0.31323486608494,0.09981394186615944
0.8625586032867432,0.711890459060669,0.9287403225898743,0.5264285714285715,0.22218449349179398,0.25048254541062975,0.04888281971216202
1.0855355262756348,0.7346207499504089,1.0418903827667236,0.5604149144939725,0.2613871635610766,0.1116535291005879,0.013051019981503487
0.7395532131195068,0.6767768859863281,0.8599728345870972,0.4984639016897081,0.22310606060606059,0.32074706933709585,0.14408857189118862
0.7318048477172852,0.6620707511901855,0.8554559350013733,0.4835841313269494,0.22157894736842104,0.3049912182559704,0.08644834160804749
1.231078028678894,0.8027344942092896,1.1095396280288696,0.47224880382775125,0.20869565217391303,0.06219003957881697,0.06597728468477726
1.013023853302002,0.7365469932556152,1.0064908266067505,0.4952120383036936,0.2339816933638444,0.17243096995197704,0.005143307149410248
0.8259164094924927,0.6838154792785645,0.908799409866333,0.5001440507058484,0.22666666666666666,0.2524799927596727,0.08971533179283142
0.7656711935997009,0.666594922542572,0.8750264048576355,0.5431735351836278,0.24631578947368418,0.28500916180588587,0.08211053907871246
1.1050409078598022,0.754273533821106,1.0512092113494873,0.49327485380116953,0.22916666666666666,0.09713512088240128,0.012110181152820587
0.6448042988777161,0.6270754337310791,0.8029970526695251,0.521594684385382,0.22660775650466372,0.33267643601466834,0.13392064347863197
1.1772925853729248,0.7779425382614136,1.0850311517715454,0.5156926406926408,0.25156712004730925,0.09650654152492222,0.07812730595469475
2.0796022415161133,1.0281310081481934,1.4420826435089111,0.42089314194577354,0.19147286821705425,-0.3704945697374471,0.3388008885085583
1.1737033128738403,0.7775158882141113,1.0833759307861328,0.46266233766233766,0.18909574468085105,0.06967191532948869,0.03177886642515659
1.392432689666748,0.8518428802490234,1.1800137758255005,0.4504465571881302,0.22222222222222224,-0.003693903484890626,0.15315398946404457
1.3509645462036133,0.838640570640564,1.162310004234314,0.4583775185577943,0.23540372670807455,0.019959681499224446,0.09644186869263649
0.8642226457595825,0.682655394077301,0.929635763168335,0.49296536796536794,0.22606516290726816,0.21925721093165684,0.06509136408567429
0.8981097936630249,0.7071624994277954,0.9476865530014038,0.5099667774086378,0.23381642512077297,0.22534146512264175,0.001358959823846817
0.9810880422592163,0.7397613525390625,0.9904989004135132,0.454172366621067,0.212960235640648,0.17561639015819708,0.030749356374144554
0.7025938034057617,0.6627873182296753,0.8382086753845215,0.4716826265389877,0.20892857142857144,0.32435811723822894,0.11527813971042633
0.8308809995651245,0.7005451321601868,0.9115266799926758,0.48782298782298783,0.21521739130434786,0.26237614373064855,0.030381878837943077
0.67873215675354,0.6464806199073792,0.823852002620697,0.54375,0.25320910973084887,0.3361828283349185,0.061339858919382095
1.1007256507873535,0.7674991488456726,1.0491547584533691,0.4723092998955068,0.20900584795321636,0.1466280941277398,0.03256398066878319
0.8792142271995544,0.7008721828460693,0.937664270401001,0.4447071184659837,0.19922680412371135,0.21722746185537034,0.05187737196683884
1.0520645380020142,0.7414897680282593,1.0257019996643066,0.4524720893141946,0.18827838827838828,0.13694140993731208,0.01372617483139038
0.8664228320121765,0.7067223787307739,0.9308183789253235,0.5361567271679631,0.2573333333333333,0.26437983308677604,0.10878240503370762
1.1801955699920654,0.791080892086029,1.0863679647445679,0.39768846861045437,0.1626987951807229,0.0800711599640288,0.12805768474936485
0.9522589445114136,0.714107871055603,0.9758375883102417,0.4454545454545455,0.20280970625798211,0.18047490771356778,0.010782906785607338
0.8383143544197083,0.6842807531356812,0.9155950546264648,0.5116344266890945,0.2764423076923077,0.25570396758996117,0.01932065188884735
1.3280353546142578,0.8048262000083923,1.1524041891098022,0.4625,0.2358974358974359,0.013212619420789218,0.04945855215191841
1.2487303018569946,0.7976663112640381,1.1174659729003906,0.4534622932436221,0.18191011235955057,0.03723327183977898,0.09469462931156158
0.9763081669807434,0.7303630113601685,0.9880830645561218,0.5096899224806202,0.23015873015873015,0.17492297643436927,0.023875664919614792
1.1674778461456299,0.7646735310554504,1.0804989337921143,0.5398550724637681,0.23763440860215054,0.06622206893215732,0.033443696796894073
0.9150269627571106,0.7317273020744324,0.9565703868865967,0.43435374149659867,0.20078492935635794,0.22866031167350442,0.06964680552482605
0.8329867720603943,0.7199090719223022,0.9126811027526855,0.4929415154134255,0.2266384778012685,0.27782490782156233,0.03485492989420891
0.9305633902549744,0.7077672481536865,0.964657187461853,0.533008658008658,0.25172043010752687,0.20000236788316184,0.02395673096179962
1.059860348701477,0.743817925453186,1.029495120048523,0.5681994316714027,0.2866666666666667,0.13939663890630305,0.019618745893239975
1.1047273874282837,0.7644766569137573,1.0510601997375488,0.45099667774086377,0.2123308270676692,0.12253041739187687,0.01680000126361847
1.254256010055542,0.8091251850128174,1.1199357509613037,0.5242134062927497,0.2594444444444445,0.05245876117389692,0.09674227982759476
1.037178635597229,0.7536112070083618,1.018419623374939,0.5045068928950159,0.2363636363636364,0.14841033214517263,0.06298842281103134
1.0715417861938477,0.7376611232757568,1.0351530313491821,0.46692307692307694,0.21631205673758863,0.1190471722167381,0.01210353896021843
1.4792413711547852,0.8345712423324585,1.216240644454956,0.5036231884057971,0.22741573033707865,-0.1008342475589381,0.13182821683585644
1.1019566059112549,0.787109911441803,1.049741268157959,0.3693181818181818,0.15681818181818183,0.1542875053614544,0.061244525015354156
1.1457549333572388,0.7691777944564819,1.0703994035720825,0.5258390258390259,0.23381487426431247,0.09100376492676865,0.05811375007033348
1.2763478755950928,0.8149857521057129,1.1297556161880493,0.4953216374269006,0.22811059907834103,0.040791191572107977,0.06777080148458481
1.4671099185943604,0.8670917749404907,1.2112431526184082,0.549396681749623,0.24284644194756555,-0.07709755560141773,0.15447773598134518
0.7971131205558777,0.682526171207428,0.8928118944168091,0.5253935253935255,0.26732673267326734,0.26481744008055297,0.1066986508667469
1.0091803073883057,0.7184133529663086,1.0045796632766724,0.572610036445192,0.2553359683794466,0.13779912936061767,0.005444526672363281
1.2753877639770508,0.7895488739013672,1.1293306350708008,0.46376596376596374,0.21788537549407114,0.024073771715517833,0.09393363445997238
1.2031266689300537,0.7720214128494263,1.096871256828308,0.5235507246376812,0.2512820512820513,0.05008151808993344,0.012394439429044724
1.0002007484436035,0.7387514710426331,1.0001003742218018,0.4864718614718615,0.22270531400966184,0.16855851802799227,0.022157397121191025
0.8657103776931763,0.7089437246322632,0.9304355382919312,0.545906432748538,0.24912280701754388,0.2567277321601674,0.044369980692863464
1.1855510473251343,0.7761791944503784,1.0888301134109497,0.5007142857142857,0.23054945054945053,0.07859868413176851,0.03046135976910591
1.1768128871917725,0.781982421875,1.0848100185394287,0.4253077975376197,0.17892156862745096,0.07803786430581261,0.11223406344652176
0.9345006942749023,0.7169771194458008,0.9666957855224609,0.46820276497695856,0.2149487054225696,0.21887538737125434,0.0057398006319999695
1.0957739353179932,0.7714144587516785,1.0467922687530518,0.4463134286515279,0.22222222222222224,0.14519748955968848,0.05248654633760452
