mse,mae,rmse,precision,recall,diversity,novelty
0.8156204223632812,0.683303952217102,0.9031171202659607,0.4862745098039216,0.21721611721611725,0.260388786769716,0.049665238708257675
0.946129322052002,0.719031035900116,0.9726917743682861,0.4765724471606825,0.2126984126984127,0.1769757343999051,0.02056918293237686
0.6625251173973083,0.652492105960846,0.8139564990997314,0.5354166666666667,0.2429090909090909,0.3288004087531272,0.035721633583307266
0.8117993474006653,0.6611199975013733,0.9009990692138672,0.48149705634987383,0.21739130434782608,0.26941837788539025,0.07248333841562271
1.028761386871338,0.7327808141708374,1.014278769493103,0.5537619699042408,0.254046511627907,0.1414476514720283,0.0555700920522213
1.2780406475067139,0.8201631307601929,1.1305046081542969,0.4630522088353414,0.231899024670109,0.05478405768943062,0.16197870299220085
0.8405553102493286,0.6856865882873535,0.9168180823326111,0.5054187192118227,0.23838383838383842,0.22971114608919851,0.06563330441713333
0.8418929576873779,0.7078827619552612,0.9175472259521484,0.49452607317775854,0.21476725521669343,0.2639716500051166,0.01742568239569664
0.9220574498176575,0.7158955335617065,0.9602382183074951,0.6170454545454546,0.27675145024542613,0.22131827369046952,0.04317367076873779
1.2267463207244873,0.8095618486404419,1.1075857877731323,0.4778385772913817,0.23674418604651165,0.08501531550406016,0.11336293816566467
1.0239508152008057,0.7725560665130615,1.0119045972824097,0.4983388704318937,0.2160919540229885,0.17701309693860567,0.06924774497747421
0.7302781939506531,0.6965761184692383,0.8545631766319275,0.5018290655138011,0.2177777777777778,0.3476948283189024,0.06791752949357033
1.2231366634368896,0.7976617813110352,1.1059551239013672,0.4625,0.1989769820971867,0.058752465078524496,0.04209166765213013
0.8088868856430054,0.6834454536437988,0.8993813991546631,0.49544534412955465,0.23013157894736844,0.2577328159038995,0.04976949468255043
0.8132978081703186,0.7025293111801147,0.90183025598526,0.5034090909090909,0.23333333333333334,0.29336471614423365,0.03446304425597191
0.8199795484542847,0.6953752040863037,0.9055271744728088,0.49507523939808484,0.2210401891252955,0.26522099014294254,0.06519172713160515
1.0344960689544678,0.7614699602127075,1.0171018838882446,0.5414746543778801,0.255779427359491,0.17397443395215595,0.10412204638123512
1.0927760601043701,0.7604488134384155,1.0453593730926514,0.4468540829986613,0.2266384778012685,0.1412890735567245,0.0818200558423996
1.4248619079589844,0.8475925922393799,1.1936757564544678,0.47195622435020523,0.2346389228886169,-0.04704153942862699,0.16550792008638382
1.119545817375183,0.7801210880279541,1.0580859184265137,0.48216374269005846,0.20052287581699346,0.09944251199820664,0.05940938740968704
0.8126450181007385,0.7073747515678406,0.9014682769775391,0.48946648426812583,0.2296536796536796,0.28402642306095427,0.0011204369366168976
0.9422115087509155,0.7368820905685425,0.9706758260726929,0.4504429678848284,0.19136546184738956,0.24128709239601798,0.05448441579937935
0.8555300235748291,0.7004328966140747,0.9249486327171326,0.5681818181818181,0.2592760180995475,0.25248680659421363,0.011500470340251923
1.085099697113037,0.7690334320068359,1.041681170463562,0.4962874962874963,0.22104761904761902,0.13239625425053392,0.0663590207695961
0.9430208206176758,0.7295259237289429,0.9710926413536072,0.5210526315789473,0.24415584415584415,0.22216267416785263,0.01658559963107109
0.6362923979759216,0.6586129069328308,0.7976793646812439,0.5048701298701298,0.24835164835164836,0.39576263214048213,0.0961101371794939
1.026033639907837,0.763272762298584,1.0129331350326538,0.5034013605442177,0.23512714370195154,0.18753596863009847,0.01914018765091896
0.7681399583816528,0.6765415668487549,0.8764359354972839,0.47228915662650606,0.20912280701754385,0.28591023570909324,0.07228999584913254
