mse,mae,rmse,precision,recall,diversity,novelty
0.409396231174469,0.4679911732673645,0.6398407816886902,0.3701427902621723,0.32326892109500804,0.3100921559520802,0.09137159399688244
0.6090937852859497,0.5273289680480957,0.7804446220397949,0.40845903578822834,0.2502970297029703,0.30044311340121865,0.13723628781735897
0.4759073555469513,0.5138218998908997,0.6898604035377502,0.3308637284701115,0.23946091644204853,0.39971556641925043,0.27768341545015574
0.2722558379173279,0.4194679856300354,0.5217813849449158,0.6191553544494721,0.339622641509434,0.4458937337102271,0.17775248177349567
0.45152547955513,0.4557916224002838,0.671956479549408,0.5806938159879337,0.2685185185185185,0.34702870084262905,0.1498034968972206
0.3606017231941223,0.4658091068267822,0.6005012392997742,0.5119146086888022,0.40458131067961167,0.4507091839957783,0.21791126020252705
0.4911231994628906,0.4836529493331909,0.7008018493652344,0.5655286013776579,0.36353135313531354,0.3340991249787999,0.1233914140611887
0.30310773849487305,0.43659281730651855,0.5505521893501282,0.3771749084249084,0.24086099086099083,0.378694450525935,0.15976276248693466
0.46466270089149475,0.4819536507129669,0.6816617846488953,0.4058908045977011,0.3690883190883191,0.3746846764276298,0.2076021432876587
0.29913219809532166,0.46007561683654785,0.5469298362731934,0.7297267025089607,0.46580047789725204,0.4579127050314932,0.09202145785093307
0.3071258068084717,0.4583243131637573,0.5541893243789673,0.42324561403508776,0.3467596759675967,0.45018994570896986,0.18387339636683464
0.1960643082857132,0.3723418712615967,0.44279149174690247,0.8221450617283951,0.7649782135076252,0.47048477126303234,0.21946501731872559
0.44988277554512024,0.49941813945770264,0.6707330346107483,0.3805799934832193,0.25173383317713216,0.3486085067727991,0.08838953077793121
0.25586336851119995,0.40971675515174866,0.505829393863678,0.4068061568061568,0.3306372549019608,0.42340846287082345,0.16147541254758835
0.27968716621398926,0.4234401285648346,0.5288546085357666,0.43053007135575944,0.34977002164502163,0.41946567459389783,0.2304087169468403
0.3330208361148834,0.4477730989456177,0.5770795941352844,0.3550125313283208,0.3273809523809524,0.3676736757959197,0.1626297626644373
