mse,mae,rmse,precision,recall,diversity,novelty
0.7783840894699097,0.6242319345474243,0.882260799407959,0.5012512512512513,0.23864468864468863,0.2561459774131719,0.05763844773173332
0.8858565092086792,0.663335382938385,0.941199541091919,0.3626964433416046,0.26507936507936514,0.18005929464691228,0.015678314492106438
0.6935069561004639,0.6411168575286865,0.8327706456184387,0.333500417710944,0.22800000000000004,0.33686501776183275,0.050127845257520676
0.7915812730789185,0.6196588277816772,0.8897085189819336,0.5541635961680177,0.25869565217391305,0.2717840452724435,0.07682684995234013
0.9507880210876465,0.6696955561637878,0.975083589553833,0.34788359788359785,0.24427906976744188,0.14976005377831103,0.04277336411178112
1.223365306854248,0.7774667739868164,1.1060584783554077,0.48009768009768006,0.24188181296615033,0.05612583155656492,0.16018409468233585
0.7231379747390747,0.6093337535858154,0.8503751158714294,0.5317460317460317,0.2813131313131313,0.23720651352765532,0.076905881986022
0.7209485769271851,0.6282687187194824,0.8490868806838989,0.3570099780145442,0.2557517388978063,0.2829001339437818,0.04466783627867699
0.8644312620162964,0.6884700059890747,0.9297479391098022,0.49601494396014945,0.2321285140562249,0.22514094620029967,0.03723920322954655
1.1382086277008057,0.733523428440094,1.0668686628341675,0.5206896551724138,0.2702325581395349,0.07948519920610753,0.12103361263871193
0.9057461023330688,0.6768828630447388,0.9517069458961487,0.45293646708983815,0.2663424697907456,0.1825098060837076,0.062112316489219666
0.7048957347869873,0.6456114053726196,0.8395807147026062,0.35778733451387135,0.2533333333333333,0.3605766190515728,0.08575830236077309
1.1219160556793213,0.7258399724960327,1.059205412864685,0.33315431435732185,0.24066496163682866,0.04651970089064361,0.058582764118909836
0.6569428443908691,0.572931170463562,0.8105201125144958,0.3868791635045114,0.2951315789473684,0.255177340908758,0.045734431594610214
0.7965299487113953,0.6659349203109741,0.8924853205680847,0.5118893771000258,0.26595959595959595,0.32569190805317694,0.07922696880996227
0.797100305557251,0.6633579730987549,0.8928046822547913,0.4844629312454123,0.21749408983451538,0.26668106037802164,0.06744093261659145
0.9213844537734985,0.6941546201705933,0.9598877429962158,0.49507389162561577,0.24019088016967127,0.1945924455022231,0.07713174819946289
0.9764677286148071,0.687700629234314,0.9881638288497925,0.5515873015873016,0.2820295983086681,0.16329991450156034,0.05008130520582199
1.3091955184936523,0.7993322610855103,1.1442008018493652,0.3335033146353901,0.2473684210526316,-0.009770886980424276,0.12050932459533215
